Date;Région;Filière;Valeur (TWh)
2020-12;"Pays de la Loire";"Consommation brute";2,758293050499
2021-01;"Pays de la Loire";"Consommation brute";3,164712920331
2021-02;"Pays de la Loire";"Consommation brute";2,616924181169
2021-03;"Pays de la Loire";"Consommation brute";2,585993333834
2021-04;"Pays de la Loire";"Consommation brute";2,1369766015
2021-05;"Pays de la Loire";"Consommation brute";1,930998983
2021-06;"Pays de la Loire";"Consommation brute";1,739938027
2021-07;"Pays de la Loire";"Consommation brute";1,812225559
2021-08;"Pays de la Loire";"Consommation brute";1,717487644
2021-09;"Pays de la Loire";"Consommation brute";1,890149411
2021-10;"Pays de la Loire";"Consommation brute";2,092927321667
2021-11;"Pays de la Loire";"Consommation brute";2,721768141333
2021-12;"Pays de la Loire";"Consommation brute";2,953152414332
2022-01;"Pays de la Loire";"Consommation brute";3,104977091715
2022-02;"Pays de la Loire";"Consommation brute";2,506443500647
2022-03;"Pays de la Loire";"Consommation brute";2,472399503723
2022-04;"Pays de la Loire";"Consommation brute";2,144472965032
2022-05;"Pays de la Loire";"Consommation brute";1,875520440045
2022-06;"Pays de la Loire";"Consommation brute";1,820941304162
2022-07;"Pays de la Loire";"Consommation brute";1,887472977723
2022-08;"Pays de la Loire";"Consommation brute";1,773048033272
2022-09;"Pays de la Loire";"Consommation brute";1,771879550173
2022-10;"Pays de la Loire";"Consommation brute";1,861428763379
2022-11;"Pays de la Loire";"Consommation brute";2,201157365129
2022-12;"Pays de la Loire";"Consommation brute";2,948933755174
2023-01;"Pays de la Loire";"Consommation brute";2,8395612947
2023-02;"Pays de la Loire";"Consommation brute";2,464936122127
2023-03;"Pays de la Loire";"Consommation brute";2,381832230972
2023-04;"Pays de la Loire";"Consommation brute";2,002241135813
2023-05;"Pays de la Loire";"Consommation brute";1,782731989294
2023-06;"Pays de la Loire";"Consommation brute";1,744673440503
2023-07;"Pays de la Loire";"Consommation brute";1,769873128071
2023-08;"Pays de la Loire";"Consommation brute";1,603800650087
2023-09;"Pays de la Loire";"Consommation brute";1,735073040046
2023-10;"Pays de la Loire";"Consommation brute";1,883176631074
2023-11;"Pays de la Loire";"Consommation brute";2,289620230045
2023-12;"Pays de la Loire";"Consommation brute";2,532223703084
2024-01;"Pays de la Loire";"Consommation brute";2,888900288971
2024-02;"Pays de la Loire";"Consommation brute";2,293454062138
2024-03;"Pays de la Loire";"Consommation brute";2,358436891604
2024-04;"Pays de la Loire";"Consommation brute";2,058124652952
2024-05;"Pays de la Loire";"Consommation brute";1,812462225547
2024-06;"Pays de la Loire";"Consommation brute";1,722849860458
2024-07;"Pays de la Loire";"Consommation brute";1,812463778053
2024-08;"Pays de la Loire";"Consommation brute";1,693493923498
2024-09;"Pays de la Loire";"Consommation brute";1,740461540412
2024-10;"Pays de la Loire";"Consommation brute";1,949585561741
2024-11;"Pays de la Loire";"Consommation brute";2,328387354621
2024-12;"Pays de la Loire";"Consommation brute";2,66457571608
2025-01;"Pays de la Loire";"Consommation brute";3,039031316903
2025-02;"Pays de la Loire";"Consommation brute";2,556827122001
2025-03;"Pays de la Loire";"Consommation brute";2,397725157438
2025-04;"Pays de la Loire";"Consommation brute";1,901792190799
2025-05;"Pays de la Loire";"Consommation brute";1,720082719774
2025-06;"Pays de la Loire";"Consommation brute";1,731510750118
2025-07;"Pays de la Loire";"Consommation brute";1,803439637746
2025-08;"Pays de la Loire";"Consommation brute";1,66952798757
2025-09;"Pays de la Loire";"Consommation brute";1,733837371166
2025-10;"Pays de la Loire";"Consommation brute";1,924100517968
2014-01;"Bretagne";"Consommation brute";2,382200964166
2014-02;"Bretagne";"Consommation brute";2,153652183501
2014-03;"Bretagne";"Consommation brute";2,075754192335
2014-04;"Bretagne";"Consommation brute";1,741070299
2014-05;"Bretagne";"Consommation brute";1,563823462
2014-06;"Bretagne";"Consommation brute";1,425589422
2014-07;"Bretagne";"Consommation brute";1,498281422
2014-08;"Bretagne";"Consommation brute";1,408561763
2014-09;"Bretagne";"Consommation brute";1,473232085
2014-10;"Bretagne";"Consommation brute";1,640036518
2014-11;"Bretagne";"Consommation brute";1,892591845164
2014-12;"Bretagne";"Consommation brute";2,30990663733
2015-01;"Bretagne";"Consommation brute";2,453112498168
2015-02;"Bretagne";"Consommation brute";2,335081424
2015-03;"Bretagne";"Consommation brute";2,215240485335
2015-04;"Bretagne";"Consommation brute";1,7087691285
2015-05;"Bretagne";"Consommation brute";1,583542384
2015-06;"Bretagne";"Consommation brute";1,469482732
2015-07;"Bretagne";"Consommation brute";1,507200457
2015-08;"Bretagne";"Consommation brute";1,456312981
2015-09;"Bretagne";"Consommation brute";1,496727967
2015-10;"Bretagne";"Consommation brute";1,751879201333
2015-11;"Bretagne";"Consommation brute";1,839220296829
2015-12;"Bretagne";"Consommation brute";2,034512263835
2016-01;"Bretagne";"Consommation brute";2,382827835499
2016-02;"Bretagne";"Consommation brute";2,228453634997
2016-03;"Bretagne";"Consommation brute";2,289867956664
2016-04;"Bretagne";"Consommation brute";1,915037657
2016-05;"Bretagne";"Consommation brute";1,56016475
2016-06;"Bretagne";"Consommation brute";1,456607994
2016-07;"Bretagne";"Consommation brute";1,459367876
2016-08;"Bretagne";"Consommation brute";1,444554049
2016-09;"Bretagne";"Consommation brute";1,463300566
2016-10;"Bretagne";"Consommation brute";1,762175194834
2016-11;"Bretagne";"Consommation brute";2,092283767499
2016-12;"Bretagne";"Consommation brute";2,381739208166
2017-01;"Bretagne";"Consommation brute";2,7171432475
2017-02;"Bretagne";"Consommation brute";2,141757610504
2017-03;"Bretagne";"Consommation brute";2,045707223167
2017-04;"Bretagne";"Consommation brute";1,681454031333
2017-05;"Bretagne";"Consommation brute";1,555286184
2017-06;"Bretagne";"Consommation brute";1,433231206998
2017-07;"Bretagne";"Consommation brute";1,476829998336
2017-08;"Bretagne";"Consommation brute";1,455997964333
2017-09;"Bretagne";"Consommation brute";1,527490853666
2017-10;"Bretagne";"Consommation brute";1,685536563001
2017-11;"Bretagne";"Consommation brute";2,100320450166
2017-12;"Bretagne";"Consommation brute";2,426347049334
2018-01;"Bretagne";"Consommation brute";2,367716526002
2018-02;"Bretagne";"Consommation brute";2,413401128166
2018-03;"Bretagne";"Consommation brute";2,401348219004
2018-04;"Bretagne";"Consommation brute";1,755313110665
2018-05;"Bretagne";"Consommation brute";1,530812015001
2018-06;"Bretagne";"Consommation brute";1,443488137
2018-07;"Bretagne";"Consommation brute";1,489162087334
2018-08;"Bretagne";"Consommation brute";1,465749407002
2018-09;"Bretagne";"Consommation brute";1,456713739496
2018-10;"Bretagne";"Consommation brute";1,743026759999
2018-11;"Bretagne";"Consommation brute";2,13517247717
2018-12;"Bretagne";"Consommation brute";2,277607227002
2019-01;"Bretagne";"Consommation brute";2,548107205169
2019-02;"Bretagne";"Consommation brute";2,1165246745
2019-03;"Bretagne";"Consommation brute";2,102489295332
2019-04;"Bretagne";"Consommation brute";1,8501308895
2019-05;"Bretagne";"Consommation brute";1,632026534668
2019-06;"Bretagne";"Consommation brute";1,480811858172
2019-07;"Bretagne";"Consommation brute";1,524840080997
2019-08;"Bretagne";"Consommation brute";1,466429000666
2019-09;"Bretagne";"Consommation brute";1,476489941667
2019-10;"Bretagne";"Consommation brute";1,776141276831
2019-11;"Bretagne";"Consommation brute";2,197159922668
2019-12;"Bretagne";"Consommation brute";2,397986255665
2020-01;"Bretagne";"Consommation brute";2,447441608167
2020-02;"Bretagne";"Consommation brute";2,167224852835
2020-03;"Bretagne";"Consommation brute";2,120565593833
2020-04;"Bretagne";"Consommation brute";1,516285966335
2020-05;"Bretagne";"Consommation brute";1,436842389335
2020-06;"Bretagne";"Consommation brute";1,450030844668
2020-07;"Bretagne";"Consommation brute";1,516868687334
2020-08;"Bretagne";"Consommation brute";1,473728663999
2020-09;"Bretagne";"Consommation brute";1,527706013999
2020-10;"Bretagne";"Consommation brute";1,885107478663
2020-11;"Bretagne";"Consommation brute";1,949221476666
2020-12;"Bretagne";"Consommation brute";2,40337718
2021-01;"Bretagne";"Consommation brute";2,651468332667
2021-02;"Bretagne";"Consommation brute";2,265117395999
2021-03;"Bretagne";"Consommation brute";2,222224932166
2021-04;"Bretagne";"Consommation brute";1,852765605832
2021-05;"Bretagne";"Consommation brute";1,714851652498
2021-06;"Bretagne";"Consommation brute";1,511394614166
2021-07;"Bretagne";"Consommation brute";1,547267273331
2021-08;"Bretagne";"Consommation brute";1,493409785334
2021-09;"Bretagne";"Consommation brute";1,412842153
2021-10;"Bretagne";"Consommation brute";1,632430652167
2021-11;"Bretagne";"Consommation brute";2,089603070166
2021-12;"Bretagne";"Consommation brute";2,360479994
2022-01;"Bretagne";"Consommation brute";2,475420383855
2022-02;"Bretagne";"Consommation brute";2,111094948429
2022-03;"Bretagne";"Consommation brute";2,056480069432
2022-04;"Bretagne";"Consommation brute";1,736199813828
2022-05;"Bretagne";"Consommation brute";1,489445957122
2022-06;"Bretagne";"Consommation brute";1,424255483275
2022-07;"Bretagne";"Consommation brute";1,465149785245
2022-08;"Bretagne";"Consommation brute";1,453510217506
2022-09;"Bretagne";"Consommation brute";1,479113039076
2022-10;"Bretagne";"Consommation brute";1,503353992428
2022-11;"Bretagne";"Consommation brute";1,74300247215
2022-12;"Bretagne";"Consommation brute";2,383972018753
2023-01;"Bretagne";"Consommation brute";2,415845840969
2023-02;"Bretagne";"Consommation brute";2,087334572649
2023-03;"Bretagne";"Consommation brute";2,097947107741
2023-04;"Bretagne";"Consommation brute";1,725107066512
2023-05;"Bretagne";"Consommation brute";1,498873499409
2023-06;"Bretagne";"Consommation brute";1,43656304164
2023-07;"Bretagne";"Consommation brute";1,475012627866
2023-08;"Bretagne";"Consommation brute";1,468989254827
2023-09;"Bretagne";"Consommation brute";1,467151782488
2023-10;"Bretagne";"Consommation brute";1,613514389203
2023-11;"Bretagne";"Consommation brute";1,928529746548
2023-12;"Bretagne";"Consommation brute";2,201008053455
2024-01;"Bretagne";"Consommation brute";2,517492735461
2024-02;"Bretagne";"Consommation brute";2,002991467648
2024-03;"Bretagne";"Consommation brute";2,028683193475
2024-04;"Bretagne";"Consommation brute";1,769166112585
2024-05;"Bretagne";"Consommation brute";1,537843622268
2024-06;"Bretagne";"Consommation brute";1,426047795875
2024-07;"Bretagne";"Consommation brute";1,500323452255
2024-08;"Bretagne";"Consommation brute";1,450233780965
2024-09;"Bretagne";"Consommation brute";1,490649331029
2024-10;"Bretagne";"Consommation brute";1,713524729734
2024-11;"Bretagne";"Consommation brute";1,963073194628
2024-12;"Bretagne";"Consommation brute";2,273257998314
2025-01;"Bretagne";"Consommation brute";2,590291009631
2025-02;"Bretagne";"Consommation brute";2,167943711657
2025-03;"Bretagne";"Consommation brute";2,041519353571
2025-04;"Bretagne";"Consommation brute";1,61503313761
2025-05;"Bretagne";"Consommation brute";1,479608143383
2025-06;"Bretagne";"Consommation brute";1,4356588226
2025-07;"Bretagne";"Consommation brute";1,486212698744
2025-08;"Bretagne";"Consommation brute";1,436197356615
2025-09;"Bretagne";"Consommation brute";1,491063525955
2025-10;"Bretagne";"Consommation brute";1,699615227856
2014-01;"Nouvelle-Aquitaine";"Consommation brute";4,433027713643
2014-02;"Nouvelle-Aquitaine";"Consommation brute";4,092360216958
2014-03;"Nouvelle-Aquitaine";"Consommation brute";3,914700743988
2014-04;"Nouvelle-Aquitaine";"Consommation brute";3,187309882949
2014-05;"Nouvelle-Aquitaine";"Consommation brute";3,062806185476
2014-06;"Nouvelle-Aquitaine";"Consommation brute";2,893065829778
2014-07;"Nouvelle-Aquitaine";"Consommation brute";3,088761441615
2014-08;"Nouvelle-Aquitaine";"Consommation brute";2,846355301501
2014-09;"Nouvelle-Aquitaine";"Consommation brute";2,931305090652
2014-10;"Nouvelle-Aquitaine";"Consommation brute";3,13036815779
2014-11;"Nouvelle-Aquitaine";"Consommation brute";3,53155624642
2014-12;"Nouvelle-Aquitaine";"Consommation brute";4,544022296156
2015-01;"Nouvelle-Aquitaine";"Consommation brute";4,910200111422
2015-02;"Nouvelle-Aquitaine";"Consommation brute";4,5252459458
2015-03;"Nouvelle-Aquitaine";"Consommation brute";4,14594198993
2015-04;"Nouvelle-Aquitaine";"Consommation brute";3,25205106888
2015-05;"Nouvelle-Aquitaine";"Consommation brute";2,937880809291
2015-06;"Nouvelle-Aquitaine";"Consommation brute";2,962303883359
2015-07;"Nouvelle-Aquitaine";"Consommation brute";3,273056686254
2015-08;"Nouvelle-Aquitaine";"Consommation brute";2,94292996754
2015-09;"Nouvelle-Aquitaine";"Consommation brute";2,957498340043
2015-10;"Nouvelle-Aquitaine";"Consommation brute";3,476925515891
2015-11;"Nouvelle-Aquitaine";"Consommation brute";3,646352061039
2015-12;"Nouvelle-Aquitaine";"Consommation brute";4,138621437965
2016-01;"Nouvelle-Aquitaine";"Consommation brute";4,514107301004
2016-02;"Nouvelle-Aquitaine";"Consommation brute";4,251250679637
2016-03;"Nouvelle-Aquitaine";"Consommation brute";4,309559657046
2016-04;"Nouvelle-Aquitaine";"Consommation brute";3,589214442607
2016-05;"Nouvelle-Aquitaine";"Consommation brute";3,099888869927
2016-06;"Nouvelle-Aquitaine";"Consommation brute";2,930717480659
2016-07;"Nouvelle-Aquitaine";"Consommation brute";3,194060683262
2016-08;"Nouvelle-Aquitaine";"Consommation brute";3,122270178466
2016-09;"Nouvelle-Aquitaine";"Consommation brute";2,987346224403
2016-10;"Nouvelle-Aquitaine";"Consommation brute";3,409500802726
2016-11;"Nouvelle-Aquitaine";"Consommation brute";3,990979108556
2016-12;"Nouvelle-Aquitaine";"Consommation brute";4,628070427714
2017-01;"Nouvelle-Aquitaine";"Consommation brute";5,369907668547
2017-02;"Nouvelle-Aquitaine";"Consommation brute";3,978555411335
2017-03;"Nouvelle-Aquitaine";"Consommation brute";3,895034067084
2017-04;"Nouvelle-Aquitaine";"Consommation brute";3,293779309521
2017-05;"Nouvelle-Aquitaine";"Consommation brute";3,104652333338
2017-06;"Nouvelle-Aquitaine";"Consommation brute";2,995128748205
2017-07;"Nouvelle-Aquitaine";"Consommation brute";3,123668871256
2017-08;"Nouvelle-Aquitaine";"Consommation brute";3,061002153532
2017-09;"Nouvelle-Aquitaine";"Consommation brute";3,001009702993
2017-10;"Nouvelle-Aquitaine";"Consommation brute";3,228634637122
2017-11;"Nouvelle-Aquitaine";"Consommation brute";4,172457216196
2017-12;"Nouvelle-Aquitaine";"Consommation brute";4,842894381613
2018-01;"Nouvelle-Aquitaine";"Consommation brute";4,506627318685
2018-02;"Nouvelle-Aquitaine";"Consommation brute";4,731133050962
2018-03;"Nouvelle-Aquitaine";"Consommation brute";4,391766352814
2018-04;"Nouvelle-Aquitaine";"Consommation brute";3,280045737349
2018-05;"Nouvelle-Aquitaine";"Consommation brute";3,0959691052
2018-06;"Nouvelle-Aquitaine";"Consommation brute";2,913338520193
2018-07;"Nouvelle-Aquitaine";"Consommation brute";3,226190861787
2018-08;"Nouvelle-Aquitaine";"Consommation brute";3,131642650423
2018-09;"Nouvelle-Aquitaine";"Consommation brute";2,947566380719
2018-10;"Nouvelle-Aquitaine";"Consommation brute";3,305651688942
2018-11;"Nouvelle-Aquitaine";"Consommation brute";4,017941418937
2018-12;"Nouvelle-Aquitaine";"Consommation brute";4,295208944557
2019-01;"Nouvelle-Aquitaine";"Consommation brute";5,137527470008
2019-02;"Nouvelle-Aquitaine";"Consommation brute";4,029599540619
2019-03;"Nouvelle-Aquitaine";"Consommation brute";3,878483519085
2019-04;"Nouvelle-Aquitaine";"Consommation brute";3,420611215327
2019-05;"Nouvelle-Aquitaine";"Consommation brute";3,20608269433
2019-06;"Nouvelle-Aquitaine";"Consommation brute";2,956809780113
2019-07;"Nouvelle-Aquitaine";"Consommation brute";3,235069475856
2019-08;"Nouvelle-Aquitaine";"Consommation brute";3,019890558166
2019-09;"Nouvelle-Aquitaine";"Consommation brute";2,889076667324
2019-10;"Nouvelle-Aquitaine";"Consommation brute";3,194167472592
2019-11;"Nouvelle-Aquitaine";"Consommation brute";4,128510031969
2019-12;"Nouvelle-Aquitaine";"Consommation brute";4,362949468708
2020-01;"Nouvelle-Aquitaine";"Consommation brute";4,604189428249
2020-02;"Nouvelle-Aquitaine";"Consommation brute";3,947301736993
2020-03;"Nouvelle-Aquitaine";"Consommation brute";3,866822605057
2020-04;"Nouvelle-Aquitaine";"Consommation brute";2,834232574142
2020-05;"Nouvelle-Aquitaine";"Consommation brute";2,819678186163
2020-06;"Nouvelle-Aquitaine";"Consommation brute";2,833460846079
2020-07;"Nouvelle-Aquitaine";"Consommation brute";3,176598063849
2020-08;"Nouvelle-Aquitaine";"Consommation brute";3,058802630207
2020-09;"Nouvelle-Aquitaine";"Consommation brute";2,984182146212
2020-10;"Nouvelle-Aquitaine";"Consommation brute";3,551642304571
2020-11;"Nouvelle-Aquitaine";"Consommation brute";3,655177332409
2020-12;"Nouvelle-Aquitaine";"Consommation brute";4,559882498721
2021-01;"Nouvelle-Aquitaine";"Consommation brute";5,208006295768
2021-02;"Nouvelle-Aquitaine";"Consommation brute";3,929103176584
2021-03;"Nouvelle-Aquitaine";"Consommation brute";4,032946756551
2021-04;"Nouvelle-Aquitaine";"Consommation brute";3,357053937625
2021-05;"Nouvelle-Aquitaine";"Consommation brute";3,187691053842
2021-06;"Nouvelle-Aquitaine";"Consommation brute";2,854055887624
2021-07;"Nouvelle-Aquitaine";"Consommation brute";3,093548661163
2021-08;"Nouvelle-Aquitaine";"Consommation brute";3,042102311807
2021-09;"Nouvelle-Aquitaine";"Consommation brute";2,992892304239
2021-10;"Nouvelle-Aquitaine";"Consommation brute";3,31380112589
2021-11;"Nouvelle-Aquitaine";"Consommation brute";4,207631056664
2021-12;"Nouvelle-Aquitaine";"Consommation brute";4,669378573223
2022-01;"Nouvelle-Aquitaine";"Consommation brute";5,068704428023
2022-02;"Nouvelle-Aquitaine";"Consommation brute";3,967966828463
2022-03;"Nouvelle-Aquitaine";"Consommation brute";3,883770987961
2022-04;"Nouvelle-Aquitaine";"Consommation brute";3,430247422771
2022-05;"Nouvelle-Aquitaine";"Consommation brute";2,983558446906
2022-06;"Nouvelle-Aquitaine";"Consommation brute";2,942656453984
2022-07;"Nouvelle-Aquitaine";"Consommation brute";3,174416518565
2022-08;"Nouvelle-Aquitaine";"Consommation brute";3,016950258374
2022-09;"Nouvelle-Aquitaine";"Consommation brute";2,826985924504
2022-10;"Nouvelle-Aquitaine";"Consommation brute";2,8049166621
2022-11;"Nouvelle-Aquitaine";"Consommation brute";3,275646896978
2022-12;"Nouvelle-Aquitaine";"Consommation brute";4,193629457064
2023-01;"Nouvelle-Aquitaine";"Consommation brute";4,29737245086
2023-02;"Nouvelle-Aquitaine";"Consommation brute";4,086351640119
2023-03;"Nouvelle-Aquitaine";"Consommation brute";3,820783464351
2023-04;"Nouvelle-Aquitaine";"Consommation brute";3,148210814484
2023-05;"Nouvelle-Aquitaine";"Consommation brute";2,862738781751
2023-06;"Nouvelle-Aquitaine";"Consommation brute";2,813510425726
2023-07;"Nouvelle-Aquitaine";"Consommation brute";3,003310070329
2023-08;"Nouvelle-Aquitaine";"Consommation brute";3,129697775799
2023-09;"Nouvelle-Aquitaine";"Consommation brute";2,897668220061
2023-10;"Nouvelle-Aquitaine";"Consommation brute";2,994724393859
2023-11;"Nouvelle-Aquitaine";"Consommation brute";3,632526329412
2023-12;"Nouvelle-Aquitaine";"Consommation brute";4,272435208596
2024-01;"Nouvelle-Aquitaine";"Consommation brute";4,549288146134
2024-02;"Nouvelle-Aquitaine";"Consommation brute";3,779193157386
2024-03;"Nouvelle-Aquitaine";"Consommation brute";3,689812608666
2024-04;"Nouvelle-Aquitaine";"Consommation brute";3,134357217667
2024-05;"Nouvelle-Aquitaine";"Consommation brute";2,970946468987
2024-06;"Nouvelle-Aquitaine";"Consommation brute";2,720530386362
2024-07;"Nouvelle-Aquitaine";"Consommation brute";3,091872921294
2024-08;"Nouvelle-Aquitaine";"Consommation brute";3,055235716503
2024-09;"Nouvelle-Aquitaine";"Consommation brute";2,847085103041
2024-10;"Nouvelle-Aquitaine";"Consommation brute";3,073296744404
2024-11;"Nouvelle-Aquitaine";"Consommation brute";3,530772941246
2024-12;"Nouvelle-Aquitaine";"Consommation brute";4,349081674837
2025-01;"Nouvelle-Aquitaine";"Consommation brute";4,69574161127
2025-02;"Nouvelle-Aquitaine";"Consommation brute";3,786641927396
2025-03;"Nouvelle-Aquitaine";"Consommation brute";3,708060476943
2025-04;"Nouvelle-Aquitaine";"Consommation brute";3,048110186445
2025-05;"Nouvelle-Aquitaine";"Consommation brute";2,761594870595
2025-06;"Nouvelle-Aquitaine";"Consommation brute";2,90974036578
2025-07;"Nouvelle-Aquitaine";"Consommation brute";3,13043414587
2025-08;"Nouvelle-Aquitaine";"Consommation brute";3,034376420052
2025-09;"Nouvelle-Aquitaine";"Consommation brute";2,840332318511
2025-10;"Nouvelle-Aquitaine";"Consommation brute";3,098065803632
2014-01;"Occitanie";"Consommation brute";3,904869435119
2014-02;"Occitanie";"Consommation brute";3,525722500056
2014-03;"Occitanie";"Consommation brute";3,359042155346
2014-04;"Occitanie";"Consommation brute";2,690970767355
2014-05;"Occitanie";"Consommation brute";2,533684853026
2014-06;"Occitanie";"Consommation brute";2,48308027924
2014-07;"Occitanie";"Consommation brute";2,608611412935
2014-08;"Occitanie";"Consommation brute";2,540238180715
2014-09;"Occitanie";"Consommation brute";2,574719142795
2014-10;"Occitanie";"Consommation brute";2,564370732825
2014-11;"Occitanie";"Consommation brute";2,980695766934
2014-12;"Occitanie";"Consommation brute";4,000370892773
2015-01;"Occitanie";"Consommation brute";4,310973890538
2015-02;"Occitanie";"Consommation brute";4,031791501885
2015-03;"Occitanie";"Consommation brute";3,517281207572
2015-04;"Occitanie";"Consommation brute";2,720483380734
2015-05;"Occitanie";"Consommation brute";2,481892717548
2015-06;"Occitanie";"Consommation brute";2,526017437291
2015-07;"Occitanie";"Consommation brute";2,890383912331
2015-08;"Occitanie";"Consommation brute";2,566408532538
2015-09;"Occitanie";"Consommation brute";2,448533178136
2015-10;"Occitanie";"Consommation brute";2,848897158548
2015-11;"Occitanie";"Consommation brute";3,147162560525
2015-12;"Occitanie";"Consommation brute";3,611107709486
2016-01;"Occitanie";"Consommation brute";3,956587121393
2016-02;"Occitanie";"Consommation brute";3,641168167653
2016-03;"Occitanie";"Consommation brute";3,693080970076
2016-04;"Occitanie";"Consommation brute";2,927131638163
2016-05;"Occitanie";"Consommation brute";2,635343712832
2016-06;"Occitanie";"Consommation brute";2,501105394689
2016-07;"Occitanie";"Consommation brute";2,777087635037
2016-08;"Occitanie";"Consommation brute";2,766858133923
2016-09;"Occitanie";"Consommation brute";2,645011433338
2016-10;"Occitanie";"Consommation brute";2,844556906443
2016-11;"Occitanie";"Consommation brute";3,351436629503
2016-12;"Occitanie";"Consommation brute";3,993578464466
2017-01;"Occitanie";"Consommation brute";4,785667820676
2017-02;"Occitanie";"Consommation brute";3,445738007508
2017-03;"Occitanie";"Consommation brute";3,276345601207
2017-04;"Occitanie";"Consommation brute";2,722139701003
2017-05;"Occitanie";"Consommation brute";2,65214193054
2017-06;"Occitanie";"Consommation brute";2,676085473552
2017-07;"Occitanie";"Consommation brute";2,759068007995
2017-08;"Occitanie";"Consommation brute";2,783996667147
2017-09;"Occitanie";"Consommation brute";2,578586196595
2017-10;"Occitanie";"Consommation brute";2,703452226234
2017-11;"Occitanie";"Consommation brute";3,617340924981
2017-12;"Occitanie";"Consommation brute";4,469053143081
2018-01;"Occitanie";"Consommation brute";3,96782496476
2018-02;"Occitanie";"Consommation brute";4,175681619379
2018-03;"Occitanie";"Consommation brute";3,876790572773
2018-04;"Occitanie";"Consommation brute";2,88249862826
2018-05;"Occitanie";"Consommation brute";2,714595438526
2018-06;"Occitanie";"Consommation brute";2,54744741873
2018-07;"Occitanie";"Consommation brute";2,919299451867
2018-08;"Occitanie";"Consommation brute";2,863946290731
2018-09;"Occitanie";"Consommation brute";2,618222948021
2018-10;"Occitanie";"Consommation brute";2,830741779364
2018-11;"Occitanie";"Consommation brute";3,417958757885
2018-12;"Occitanie";"Consommation brute";3,870354158639
2019-01;"Occitanie";"Consommation brute";4,683914563097
2019-02;"Occitanie";"Consommation brute";3,624286467597
2019-03;"Occitanie";"Consommation brute";3,339590164467
2019-04;"Occitanie";"Consommation brute";3,063540940722
2019-05;"Occitanie";"Consommation brute";2,714363333613
2019-06;"Occitanie";"Consommation brute";2,560373536744
2019-07;"Occitanie";"Consommation brute";3,006994218802
2019-08;"Occitanie";"Consommation brute";2,769964107406
2019-09;"Occitanie";"Consommation brute";2,603224059454
2019-10;"Occitanie";"Consommation brute";2,687444832495
2019-11;"Occitanie";"Consommation brute";3,518286032951
2019-12;"Occitanie";"Consommation brute";3,722826456285
2020-01;"Occitanie";"Consommation brute";4,125495735384
2020-02;"Occitanie";"Consommation brute";3,373523280655
2020-03;"Occitanie";"Consommation brute";3,296525982376
2020-04;"Occitanie";"Consommation brute";2,525873824066
2020-05;"Occitanie";"Consommation brute";2,389046200021
2020-06;"Occitanie";"Consommation brute";2,466502242361
2020-07;"Occitanie";"Consommation brute";2,876911493848
2020-08;"Occitanie";"Consommation brute";2,808062693305
2020-09;"Occitanie";"Consommation brute";2,623161732687
2020-10;"Occitanie";"Consommation brute";3,018558766121
2020-11;"Occitanie";"Consommation brute";3,123072425004
2020-12;"Occitanie";"Consommation brute";4,152541220927
2021-01;"Occitanie";"Consommation brute";4,617110312794
2021-02;"Occitanie";"Consommation brute";3,318883239367
2021-03;"Occitanie";"Consommation brute";3,439414112824
2021-04;"Occitanie";"Consommation brute";2,92568090109
2021-05;"Occitanie";"Consommation brute";2,640160956024
2021-06;"Occitanie";"Consommation brute";2,580147449917
2021-07;"Occitanie";"Consommation brute";2,776141146377
2021-08;"Occitanie";"Consommation brute";2,74042076034
2021-09;"Occitanie";"Consommation brute";2,567567071168
2021-10;"Occitanie";"Consommation brute";2,756402965398
2021-11;"Occitanie";"Consommation brute";3,612262091191
2021-12;"Occitanie";"Consommation brute";4,188069859498
2022-01;"Occitanie";"Consommation brute";4,545077768386
2022-02;"Occitanie";"Consommation brute";3,494593011687
2022-03;"Occitanie";"Consommation brute";3,577024549063
2022-04;"Occitanie";"Consommation brute";3,041123050766
2022-05;"Occitanie";"Consommation brute";2,581016154435
2022-06;"Occitanie";"Consommation brute";2,689846591796
2022-07;"Occitanie";"Consommation brute";3,010032949312
2022-08;"Occitanie";"Consommation brute";2,935603460665
2022-09;"Occitanie";"Consommation brute";2,56142047963
2022-10;"Occitanie";"Consommation brute";2,450413860783
2022-11;"Occitanie";"Consommation brute";2,897724513853
2022-12;"Occitanie";"Consommation brute";3,644679256975
2023-01;"Occitanie";"Consommation brute";4,095193544444
2023-02;"Occitanie";"Consommation brute";3,514968913676
2023-03;"Occitanie";"Consommation brute";3,168283563419
2023-04;"Occitanie";"Consommation brute";2,686858077288
2023-05;"Occitanie";"Consommation brute";2,478185325595
2023-06;"Occitanie";"Consommation brute";2,505303856159
2023-07;"Occitanie";"Consommation brute";2,888629991065
2023-08;"Occitanie";"Consommation brute";2,81709312549
2023-09;"Occitanie";"Consommation brute";2,565545051891
2023-10;"Occitanie";"Consommation brute";2,535032224322
2023-11;"Occitanie";"Consommation brute";3,11676284871
2023-12;"Occitanie";"Consommation brute";3,72788118067
2024-01;"Occitanie";"Consommation brute";3,925812947002
2024-02;"Occitanie";"Consommation brute";3,225542736062
2024-03;"Occitanie";"Consommation brute";3,115013963564
2024-04;"Occitanie";"Consommation brute";2,74008568197
2024-05;"Occitanie";"Consommation brute";2,619632403112
2024-06;"Occitanie";"Consommation brute";2,498869621143
2024-07;"Occitanie";"Consommation brute";2,875795410379
