Date;Région;Filière;Valeur (TWh)
2016-01;Île-de-France;Thermique fossile;0,353283645
2016-02;Île-de-France;Thermique fossile;0,335569533
2016-03;Île-de-France;Thermique fossile;0,316039157
2016-04;Île-de-France;Thermique fossile;0,030423213
2016-05;Île-de-France;Thermique fossile;0,022466223
2016-06;Île-de-France;Thermique fossile;0,016234216
2016-07;Île-de-France;Thermique fossile;0,01221834
2016-08;Île-de-France;Thermique fossile;0,008031253
2016-09;Île-de-France;Thermique fossile;0,049740659
2016-10;Île-de-France;Thermique fossile;0,149574874
2016-11;Île-de-France;Thermique fossile;0,513587877
2016-12;Île-de-France;Thermique fossile;0,490938287
2017-01;Île-de-France;Thermique fossile;0,819203856
2017-02;Île-de-France;Thermique fossile;0,353826457
2017-03;Île-de-France;Thermique fossile;0,301649737
2017-04;Île-de-France;Thermique fossile;0,002776207
2017-05;Île-de-France;Thermique fossile;0,006066389
2017-06;Île-de-France;Thermique fossile;0,018031862
2017-07;Île-de-France;Thermique fossile;0,003410437
2017-08;Île-de-France;Thermique fossile;0,002313567
2017-09;Île-de-France;Thermique fossile;0,006740359
2017-10;Île-de-France;Thermique fossile;0,045667679
2017-11;Île-de-France;Thermique fossile;0,44176931
2017-12;Île-de-France;Thermique fossile;0,416354672
2018-01;Île-de-France;Thermique fossile;0,277359895
2018-02;Île-de-France;Thermique fossile;0,344498434
2018-03;Île-de-France;Thermique fossile;0,372079833
2018-04;Île-de-France;Thermique fossile;0,002637953
2018-05;Île-de-France;Thermique fossile;0,000943587
2018-06;Île-de-France;Thermique fossile;0,002241176
2018-07;Île-de-France;Thermique fossile;0,005603834
2018-08;Île-de-France;Thermique fossile;0,013018808
2018-09;Île-de-France;Thermique fossile;0,000821565
2018-10;Île-de-France;Thermique fossile;0,011058463
2018-11;Île-de-France;Thermique fossile;0,34960337
2018-12;Île-de-France;Thermique fossile;0,345682855
2019-01;Île-de-France;Thermique fossile;0,385514903
2019-02;Île-de-France;Thermique fossile;0,29561266
2019-03;Île-de-France;Thermique fossile;0,262239981
2019-04;Île-de-France;Thermique fossile;0,001772068
2019-05;Île-de-France;Thermique fossile;1,21E-05
2019-06;Île-de-France;Thermique fossile;0,000854048
2019-07;Île-de-France;Thermique fossile;0,016670718
2019-08;Île-de-France;Thermique fossile;0,013301145
2019-09;Île-de-France;Thermique fossile;0,017173542
2019-10;Île-de-France;Thermique fossile;0,051776272
2019-11;Île-de-France;Thermique fossile;0,344460223
2019-12;Île-de-France;Thermique fossile;0,285706364
2020-01;Île-de-France;Thermique fossile;0,256995348
2020-02;Île-de-France;Thermique fossile;0,214377617
2020-03;Île-de-France;Thermique fossile;0,280669565
2020-04;Île-de-France;Thermique fossile;0,00010741
2020-05;Île-de-France;Thermique fossile;0,000567999
2020-06;Île-de-France;Thermique fossile;0,074264226
2020-07;Île-de-France;Thermique fossile;0,10798762
2020-08;Île-de-France;Thermique fossile;0,037300374
2020-09;Île-de-France;Thermique fossile;0,088804384
2020-10;Île-de-France;Thermique fossile;0,002558131
2020-11;Île-de-France;Thermique fossile;0,263563618
2020-12;Île-de-France;Thermique fossile;0,412139008
2021-01;Île-de-France;Thermique fossile;0,407011579
2021-02;Île-de-France;Thermique fossile;0,312319618
2021-03;Île-de-France;Thermique fossile;0,286988281
2021-04;Île-de-France;Thermique fossile;0,029728783
2021-05;Île-de-France;Thermique fossile;0,014430433
2021-06;Île-de-France;Thermique fossile;0,012651293
2021-07;Île-de-France;Thermique fossile;-0,000277744
2021-08;Île-de-France;Thermique fossile;0,00352731
2021-09;Île-de-France;Thermique fossile;0,000965653
2021-10;Île-de-France;Thermique fossile;0,032944298
2021-11;Île-de-France;Thermique fossile;0,412166903
2021-12;Île-de-France;Thermique fossile;0,425066875
2022-01;Île-de-France;Thermique fossile;0,414243604
2022-02;Île-de-France;Thermique fossile;0,345884119
2022-03;Île-de-France;Thermique fossile;0,288068752
2022-04;Île-de-France;Thermique fossile;0,058522989
2022-05;Île-de-France;Thermique fossile;0,004018669
2022-06;Île-de-France;Thermique fossile;0,03093246
2022-07;Île-de-France;Thermique fossile;0,118351555
2022-08;Île-de-France;Thermique fossile;0,039462375
2022-09;Île-de-France;Thermique fossile;0,067042635
2022-10;Île-de-France;Thermique fossile;0,068436776
2022-11;Île-de-France;Thermique fossile;0,249909517
2022-12;Île-de-France;Thermique fossile;0,446932925
2023-01;Île-de-France;Thermique fossile;0,272236875
2023-02;Île-de-France;Thermique fossile;0,337064617
2023-03;Île-de-France;Thermique fossile;0,311637443
2023-04;Île-de-France;Thermique fossile;0,011456275
2023-05;Île-de-France;Thermique fossile;0,006956854
2023-06;Île-de-France;Thermique fossile;0,020649261
2023-07;Île-de-France;Thermique fossile;0,018635987
2023-08;Île-de-France;Thermique fossile;0,05960945
2023-09;Île-de-France;Thermique fossile;0,036796115
2023-10;Île-de-France;Thermique fossile;0,036238851
2023-11;Île-de-France;Thermique fossile;0,232962463
2023-12;Île-de-France;Thermique fossile;0,276446048
2024-01;Île-de-France;Thermique fossile;0,311900331
2024-02;Île-de-France;Thermique fossile;0,2339004
2024-03;Île-de-France;Thermique fossile;0,229852354
2024-04;Île-de-France;Thermique fossile;0,021411601
2024-05;Île-de-France;Thermique fossile;0,005162425
2024-06;Île-de-France;Thermique fossile;0,017051177
2024-07;Île-de-France;Thermique fossile;0,021668754
2024-08;Île-de-France;Thermique fossile;0,005483518
2024-09;Île-de-France;Thermique fossile;0,006377866
2024-10;Île-de-France;Thermique fossile;0,035253699
2024-11;Île-de-France;Thermique fossile;0,174217435
2024-12;Île-de-France;Thermique fossile;0,205989302
2025-01;Île-de-France;Thermique fossile;0,242560995
2025-02;Île-de-France;Thermique fossile;0,226965609
2025-03;Île-de-France;Thermique fossile;0,12034664
2025-04;Île-de-France;Thermique fossile;0,028874674
2025-05;Île-de-France;Thermique fossile;0,008557553
2025-06;Île-de-France;Thermique fossile;0,032821107
2025-07;Île-de-France;Thermique fossile;0,012993858
2025-08;Île-de-France;Thermique fossile;0,019614765
2025-09;Île-de-France;Thermique fossile;0,018697672
2025-10;Île-de-France;Thermique fossile;0,025284462
2014-01;Île-de-France;Thermique renouvelable et déchets;0,094012135
2014-02;Île-de-France;Thermique renouvelable et déchets;0,091605958
2014-03;Île-de-France;Thermique renouvelable et déchets;0,097304245
2014-04;Île-de-France;Thermique renouvelable et déchets;0,096530442
2014-05;Île-de-France;Thermique renouvelable et déchets;0,099221559
2014-06;Île-de-France;Thermique renouvelable et déchets;0,079985863
2014-07;Île-de-France;Thermique renouvelable et déchets;0,101564973
2014-08;Île-de-France;Thermique renouvelable et déchets;0,088212938
2014-09;Île-de-France;Thermique renouvelable et déchets;0,077794715
2014-10;Île-de-France;Thermique renouvelable et déchets;0,091200805
2014-11;Île-de-France;Thermique renouvelable et déchets;0,087364527
2014-12;Île-de-France;Thermique renouvelable et déchets;0,09470543
2015-01;Île-de-France;Thermique renouvelable et déchets;0,093806043
2015-02;Île-de-France;Thermique renouvelable et déchets;0,081985155
2015-03;Île-de-France;Thermique renouvelable et déchets;0,086896711
2015-04;Île-de-France;Thermique renouvelable et déchets;0,082644593
2015-05;Île-de-France;Thermique renouvelable et déchets;0,072223181
2015-06;Île-de-France;Thermique renouvelable et déchets;0,074513909
2015-07;Île-de-France;Thermique renouvelable et déchets;0,077098643
2015-08;Île-de-France;Thermique renouvelable et déchets;0,09050414
2015-09;Île-de-France;Thermique renouvelable et déchets;0,085586675
2015-10;Île-de-France;Thermique renouvelable et déchets;0,095906641
2015-11;Île-de-France;Thermique renouvelable et déchets;0,092503657
2015-12;Île-de-France;Thermique renouvelable et déchets;0,10018198
2016-01;Île-de-France;Thermique renouvelable et déchets;0,103567419
2016-02;Île-de-France;Thermique renouvelable et déchets;0,099628747
2016-03;Île-de-France;Thermique renouvelable et déchets;0,1062021
2016-04;Île-de-France;Thermique renouvelable et déchets;0,082514417
2016-05;Île-de-France;Thermique renouvelable et déchets;0,098958758
2016-06;Île-de-France;Thermique renouvelable et déchets;0,096555148
2016-07;Île-de-France;Thermique renouvelable et déchets;0,126128658
2016-08;Île-de-France;Thermique renouvelable et déchets;0,09781877
2016-09;Île-de-France;Thermique renouvelable et déchets;0,100492186
2016-10;Île-de-France;Thermique renouvelable et déchets;0,103460607
2016-11;Île-de-France;Thermique renouvelable et déchets;0,10649624
2016-12;Île-de-France;Thermique renouvelable et déchets;0,114565891
2017-01;Île-de-France;Thermique renouvelable et déchets;0,107417207
2017-02;Île-de-France;Thermique renouvelable et déchets;0,10055857
2017-03;Île-de-France;Thermique renouvelable et déchets;0,102967235
2017-04;Île-de-France;Thermique renouvelable et déchets;0,101156122
2017-05;Île-de-France;Thermique renouvelable et déchets;0,09804682
2017-06;Île-de-France;Thermique renouvelable et déchets;0,10824368
2017-07;Île-de-France;Thermique renouvelable et déchets;0,130043038
2017-08;Île-de-France;Thermique renouvelable et déchets;0,10358749
2017-09;Île-de-France;Thermique renouvelable et déchets;0,115414775
2017-10;Île-de-France;Thermique renouvelable et déchets;0,105960799
2017-11;Île-de-France;Thermique renouvelable et déchets;0,111081873
2017-12;Île-de-France;Thermique renouvelable et déchets;0,113115902
2018-01;Île-de-France;Thermique renouvelable et déchets;0,109113249
2018-02;Île-de-France;Thermique renouvelable et déchets;0,099768989
2018-03;Île-de-France;Thermique renouvelable et déchets;0,104853991
2018-04;Île-de-France;Thermique renouvelable et déchets;0,101397863
2018-05;Île-de-France;Thermique renouvelable et déchets;0,104138927
2018-06;Île-de-France;Thermique renouvelable et déchets;0,106651611
2018-07;Île-de-France;Thermique renouvelable et déchets;0,12435261
2018-08;Île-de-France;Thermique renouvelable et déchets;0,106184545
2018-09;Île-de-France;Thermique renouvelable et déchets;0,113884602
2018-10;Île-de-France;Thermique renouvelable et déchets;0,103020754
2018-11;Île-de-France;Thermique renouvelable et déchets;0,10788571
2018-12;Île-de-France;Thermique renouvelable et déchets;0,114270188
2019-01;Île-de-France;Thermique renouvelable et déchets;0,113617063
2019-02;Île-de-France;Thermique renouvelable et déchets;0,100668663
2019-03;Île-de-France;Thermique renouvelable et déchets;0,104831983
2019-04;Île-de-France;Thermique renouvelable et déchets;0,083153508
2019-05;Île-de-France;Thermique renouvelable et déchets;0,095637927
2019-06;Île-de-France;Thermique renouvelable et déchets;0,081032635
2019-07;Île-de-France;Thermique renouvelable et déchets;0,092707141
2019-08;Île-de-France;Thermique renouvelable et déchets;0,096718379
2019-09;Île-de-France;Thermique renouvelable et déchets;0,088044701
2019-10;Île-de-France;Thermique renouvelable et déchets;0,087619916
2019-11;Île-de-France;Thermique renouvelable et déchets;0,089674315
2019-12;Île-de-France;Thermique renouvelable et déchets;0,087460839
2020-01;Île-de-France;Thermique renouvelable et déchets;0,088126789
2020-02;Île-de-France;Thermique renouvelable et déchets;0,07958211
2020-03;Île-de-France;Thermique renouvelable et déchets;0,103055665
2020-04;Île-de-France;Thermique renouvelable et déchets;0,099496779
2020-05;Île-de-France;Thermique renouvelable et déchets;0,095961487
2020-06;Île-de-France;Thermique renouvelable et déchets;0,105449733
2020-07;Île-de-France;Thermique renouvelable et déchets;0,114798784
2020-08;Île-de-France;Thermique renouvelable et déchets;0,1002189
2020-09;Île-de-France;Thermique renouvelable et déchets;0,114869933
2020-10;Île-de-France;Thermique renouvelable et déchets;0,069047478
2020-11;Île-de-France;Thermique renouvelable et déchets;0,076098291
2020-12;Île-de-France;Thermique renouvelable et déchets;0,08723847
2021-01;Île-de-France;Thermique renouvelable et déchets;0,102271224
2021-02;Île-de-France;Thermique renouvelable et déchets;0,092275509
2021-03;Île-de-France;Thermique renouvelable et déchets;0,106444302
2021-04;Île-de-France;Thermique renouvelable et déchets;0,105308502
2021-05;Île-de-France;Thermique renouvelable et déchets;0,094606928
2021-06;Île-de-France;Thermique renouvelable et déchets;0,095197321
2021-07;Île-de-France;Thermique renouvelable et déchets;0,120904357
2021-08;Île-de-France;Thermique renouvelable et déchets;0,101655663
2021-09;Île-de-France;Thermique renouvelable et déchets;0,12732225
2021-10;Île-de-France;Thermique renouvelable et déchets;0,120796426
2021-11;Île-de-France;Thermique renouvelable et déchets;0,104465168
2021-12;Île-de-France;Thermique renouvelable et déchets;0,103036603
2022-01;Île-de-France;Thermique renouvelable et déchets;0,107032571
2022-02;Île-de-France;Thermique renouvelable et déchets;0,091650753
2022-03;Île-de-France;Thermique renouvelable et déchets;0,111523018
2022-04;Île-de-France;Thermique renouvelable et déchets;0,087691536
2022-05;Île-de-France;Thermique renouvelable et déchets;0,111779638
2022-06;Île-de-France;Thermique renouvelable et déchets;0,094700383
2022-07;Île-de-France;Thermique renouvelable et déchets;0,123206213
2022-08;Île-de-France;Thermique renouvelable et déchets;0,099639908
2022-09;Île-de-France;Thermique renouvelable et déchets;0,124801303
2022-10;Île-de-France;Thermique renouvelable et déchets;0,104485751
2022-11;Île-de-France;Thermique renouvelable et déchets;0,097578847
2022-12;Île-de-France;Thermique renouvelable et déchets;0,077987829
2023-01;Île-de-France;Thermique renouvelable et déchets;0,099369779
2023-02;Île-de-France;Thermique renouvelable et déchets;0,090330767
2023-03;Île-de-France;Thermique renouvelable et déchets;0,092828592
2023-04;Île-de-France;Thermique renouvelable et déchets;0,097626772
2023-05;Île-de-France;Thermique renouvelable et déchets;0,097193479
2023-06;Île-de-France;Thermique renouvelable et déchets;0,088259525
2023-07;Île-de-France;Thermique renouvelable et déchets;0,11089782
2023-08;Île-de-France;Thermique renouvelable et déchets;0,094446218
2023-09;Île-de-France;Thermique renouvelable et déchets;0,095292527
2023-10;Île-de-France;Thermique renouvelable et déchets;0,093346831
2023-11;Île-de-France;Thermique renouvelable et déchets;0,089894401
2023-12;Île-de-France;Thermique renouvelable et déchets;0,096219245
2024-01;Île-de-France;Thermique renouvelable et déchets;0,097663302
2024-02;Île-de-France;Thermique renouvelable et déchets;0,093651307
2024-03;Île-de-France;Thermique renouvelable et déchets;0,098784244
2024-04;Île-de-France;Thermique renouvelable et déchets;0,094668803
2024-05;Île-de-France;Thermique renouvelable et déchets;0,092401524
2024-06;Île-de-France;Thermique renouvelable et déchets;0,082855946
2024-07;Île-de-France;Thermique renouvelable et déchets;0,114275001
2024-08;Île-de-France;Thermique renouvelable et déchets;0,10802791
2024-09;Île-de-France;Thermique renouvelable et déchets;0,108627283
2024-10;Île-de-France;Thermique renouvelable et déchets;0,10281465
2024-11;Île-de-France;Thermique renouvelable et déchets;0,101862761
2024-12;Île-de-France;Thermique renouvelable et déchets;0,106152633
2025-01;Île-de-France;Thermique renouvelable et déchets;0,101034335
2025-02;Île-de-France;Thermique renouvelable et déchets;0,090052241
2025-03;Île-de-France;Thermique renouvelable et déchets;0,102485964
2025-04;Île-de-France;Thermique renouvelable et déchets;0,098387462
2025-05;Île-de-France;Thermique renouvelable et déchets;0,096117338
2025-06;Île-de-France;Thermique renouvelable et déchets;0,081056895
2025-07;Île-de-France;Thermique renouvelable et déchets;0,095631252
2025-08;Île-de-France;Thermique renouvelable et déchets;0,079061345
2025-09;Île-de-France;Thermique renouvelable et déchets;0,064621919
2025-10;Île-de-France;Thermique renouvelable et déchets;0,088019124
2014-01;Île-de-France;Energie produite;0,436951237
2014-02;Île-de-France;Energie produite;0,29113481
2014-03;Île-de-France;Energie produite;0,389103302
2014-04;Île-de-France;Energie produite;0,18910345
2014-05;Île-de-France;Energie produite;0,163082826
2014-06;Île-de-France;Energie produite;0,142642472
2014-07;Île-de-France;Energie produite;0,116828514
2014-08;Île-de-France;Energie produite;0,102710864
2014-09;Île-de-France;Energie produite;0,202965768
2014-10;Île-de-France;Energie produite;0,280236893
2014-11;Île-de-France;Energie produite;0,41819006
2014-12;Île-de-France;Energie produite;0,586167768
2015-01;Île-de-France;Energie produite;0,599738558
2015-02;Île-de-France;Energie produite;0,685018959
2015-03;Île-de-France;Energie produite;0,591508787
2015-04;Île-de-France;Energie produite;0,149196415
2015-05;Île-de-France;Energie produite;0,097405284
2015-06;Île-de-France;Energie produite;0,104589834
2015-07;Île-de-France;Energie produite;0,105912601
2015-08;Île-de-France;Energie produite;0,10999089
2015-09;Île-de-France;Energie produite;0,111244648
2015-10;Île-de-France;Energie produite;0,134630907
2015-11;Île-de-France;Energie produite;0,46130923
2015-12;Île-de-France;Energie produite;0,447506819
2016-01;Île-de-France;Energie produite;0,475637557
2016-02;Île-de-France;Energie produite;0,44936651
2016-03;Île-de-France;Energie produite;0,439469561
2016-04;Île-de-France;Energie produite;0,130537014
2016-05;Île-de-France;Energie produite;0,139629888
2016-06;Île-de-France;Energie produite;0,122963173
2016-07;Île-de-France;Energie produite;0,156245098
2016-08;Île-de-France;Energie produite;0,123288317
2016-09;Île-de-France;Energie produite;0,163972042
2016-10;Île-de-France;Energie produite;0,269648067
2016-11;Île-de-France;Energie produite;0,634826585
2016-12;Île-de-France;Energie produite;0,617535218
2017-01;Île-de-France;Energie produite;0,941482722
2017-02;Île-de-France;Energie produite;0,47219132
2017-03;Île-de-France;Energie produite;0,424693739
2017-04;Île-de-France;Energie produite;0,124188237
2017-05;Île-de-France;Energie produite;0,124107323
2017-06;Île-de-France;Energie produite;0,145351312
2017-07;Île-de-France;Energie produite;0,152897364
2017-08;Île-de-France;Energie produite;0,123339387
2017-09;Île-de-France;Energie produite;0,140566589
2017-10;Île-de-France;Energie produite;0,169621793
2017-11;Île-de-France;Energie produite;0,570573362
2017-12;Île-de-France;Energie produite;0,551124475
2018-01;Île-de-France;Energie produite;0,406902644
2018-02;Île-de-France;Energie produite;0,460250044
2018-03;Île-de-France;Energie produite;0,495888637
2018-04;Île-de-France;Energie produite;0,122096834
2018-05;Île-de-France;Energie produite;0,130665558
2018-06;Île-de-France;Energie produite;0,131580237
2018-07;Île-de-France;Energie produite;0,153084684
2018-08;Île-de-France;Energie produite;0,142074848
2018-09;Île-de-France;Energie produite;0,136529754
2018-10;Île-de-France;Energie produite;0,139140327
2018-11;Île-de-France;Energie produite;0,479610386
2018-12;Île-de-France;Energie produite;0,486687779
2019-01;Île-de-France;Energie produite;0,519048801
2019-02;Île-de-France;Energie produite;0,417140834
2019-03;Île-de-France;Energie produite;0,401435736
2019-04;Île-de-France;Energie produite;0,110775668
2019-05;Île-de-France;Energie produite;0,124342306
